prop,propLabel,paperCount
http://orkg.org/orkg/predicate/P41075,Lower limit (primary production),4
http://orkg.org/orkg/predicate/P34596,Metadata schema,4
http://orkg.org/orkg/predicate/P37149,Type of MOOC,4
http://orkg.org/orkg/predicate/P41678,Orthosilicate,4
http://orkg.org/orkg/predicate/MATERIAL,Material,4
http://orkg.org/orkg/predicate/P41076,Upper limit (primary production),4
http://orkg.org/orkg/predicate/P41094,Relavance,4
http://orkg.org/orkg/predicate/P37332,Aims and Objectives,4
http://orkg.org/orkg/predicate/P35153,Highest number of pulses,4
http://orkg.org/orkg/predicate/P41396,Calcite (nm),4
http://orkg.org/orkg/predicate/P37584,Energy savings,4
http://orkg.org/orkg/predicate/P37003,Standard drugs used,4
http://orkg.org/orkg/predicate/P37011,Result and Conclusion,4
http://orkg.org/orkg/predicate/P35148,Vegetable source,4
http://orkg.org/orkg/predicate/P18062,has detection method,4
http://orkg.org/orkg/predicate/P9037,Has experimental datasets,4
http://orkg.org/orkg/predicate/P15211,Control approach,4
http://orkg.org/orkg/predicate/P15213,Undershoot [pu] 1 Δf1,4
http://orkg.org/orkg/predicate/P18086,Cohesive energy density,4
http://orkg.org/orkg/predicate/P28001,problem statement,4
http://orkg.org/orkg/predicate/P37505,Can be used to find the group of size k with the highest GBC in a given network,4
http://orkg.org/orkg/predicate/P37155,Student pass rates %,4
http://orkg.org/orkg/predicate/P35156,Best treatment electric field (V/cm),4
http://orkg.org/orkg/predicate/P34592,uses identifier system,4
http://orkg.org/orkg/predicate/P37295,Priori Knowledge about study area,4
http://orkg.org/orkg/predicate/P5000,Heuristic followed,4
http://orkg.org/orkg/predicate/P18041,contains,4
http://orkg.org/orkg/predicate/P35152,Lowest number of pulses,4
http://orkg.org/orkg/predicate/P40011,"Carbonates position (nm, Mid-Infrared Terrestrial Samples)",4
http://orkg.org/orkg/predicate/P41271,Application architecture,4
http://orkg.org/orkg/predicate/P44005,Decomposition rate constant,3
http://orkg.org/orkg/predicate/P41940,Integrated Prochlorococcus abundance (upper limit),3
http://orkg.org/orkg/predicate/P41594,Specificity CAD-System ,3
http://orkg.org/orkg/predicate/P41585,Registry Established Year,3
http://orkg.org/orkg/predicate/P35186,Molecular Weight of Chitosan,3
http://orkg.org/orkg/predicate/P41122,Clinopyroxene (augite)-3 (cm-1),3
http://orkg.org/orkg/predicate/P37388,Solver,3
http://orkg.org/orkg/predicate/P15659,Economies of Scale,3
http://orkg.org/orkg/predicate/P2004,Worst complexity,3
http://orkg.org/orkg/predicate/P3007,propose,3
http://orkg.org/orkg/predicate/P37349,Degree of warming (degrees C),3
http://orkg.org/orkg/predicate/P41096,Olivine-1 (cm-1),3
http://orkg.org/orkg/predicate/P35215,Subtask 1,3
http://orkg.org/orkg/predicate/P37173,AG 2.2IIIB,3
http://orkg.org/orkg/predicate/P15392,Uncertainty in the first-stage,3
http://orkg.org/orkg/predicate/P37440,Data presentation,3
http://orkg.org/orkg/predicate/P36080,Best Spearman Correlation,3
http://orkg.org/orkg/predicate/P37453,Model Prediction,3
http://orkg.org/orkg/predicate/P35118,Application field,3
http://orkg.org/orkg/predicate/P35157,Best treatment specific energy (kJ/kg),3
http://orkg.org/orkg/predicate/P5037,Sampling,3
http://orkg.org/orkg/predicate/P37254,Status of municipal water supply,3
http://orkg.org/orkg/predicate/P7057,has subProblem,3
http://orkg.org/orkg/predicate/P37482,kit used for reverse transcription ,3
http://orkg.org/orkg/predicate/P37383,System components,3
http://orkg.org/orkg/predicate/P41953,Depth integrated primary production (lower limit),3
http://orkg.org/orkg/predicate/P18052,status,3
http://orkg.org/orkg/predicate/P37174,AG A,3
http://orkg.org/orkg/predicate/P37437,conducted ELISA,3
http://orkg.org/orkg/predicate/P15685,Type of test,3
http://orkg.org/orkg/predicate/P43231,Excited-state reduction potential,3
http://orkg.org/orkg/predicate/P41593,Sensitivity CAD-System,3
http://orkg.org/orkg/predicate/P41095,K-Feldspar-1 (cm-1),3
http://orkg.org/orkg/predicate/P37277,Exposure vessel,3
http://orkg.org/orkg/predicate/P37494,Dosage of interferon-γ,3
http://orkg.org/orkg/predicate/P35091,Material,3
http://orkg.org/orkg/predicate/P37409,Principal producing strain,3
http://orkg.org/orkg/predicate/P2003,Best complexity,3
http://orkg.org/orkg/predicate/P39001,Uses hardware,3
http://orkg.org/orkg/predicate/P44006,pH,3
http://orkg.org/orkg/predicate/P35165,The cycle components temperature,3
http://orkg.org/orkg/predicate/P44001,Ozone concentration,3
http://orkg.org/orkg/predicate/P41392,Hematite (nm),3
http://orkg.org/orkg/predicate/P15356,Sr. No,3
http://orkg.org/orkg/predicate/P37308,data collection,3
http://orkg.org/orkg/predicate/P41867,Popular methods,3
http://orkg.org/orkg/predicate/P41272,Technology architecture,3
http://orkg.org/orkg/predicate/P35101,has research question,3
http://orkg.org/orkg/predicate/P37574,optimal level of non wheat flour,3
http://orkg.org/orkg/predicate/P35004,hazard ratio,3
http://orkg.org/orkg/predicate/P41633,SKOS ontology,3
http://orkg.org/orkg/predicate/P34092,used in,3
http://orkg.org/orkg/predicate/P15358,Developer,3
http://orkg.org/orkg/predicate/P37451,Contributation-1,3
http://orkg.org/orkg/predicate/P15218,Column3 ΔPtie,3
http://orkg.org/orkg/predicate/P9018,Has model,3
http://orkg.org/orkg/predicate/P41586,Executive,3
http://orkg.org/orkg/predicate/P37177,AG HG4III,3
http://orkg.org/orkg/predicate/P35146,Software features,3
http://orkg.org/orkg/predicate/P3002,Feature selection,3
http://orkg.org/orkg/predicate/P37464,median mHLA-DR expression in ICU patients at day 3,3
http://orkg.org/orkg/predicate/P40010,"Silicates Position (nm, Raman Terrestrial Samples)",3
http://orkg.org/orkg/predicate/P36087,Corpus statistics,3
http://orkg.org/orkg/predicate/P35154,Pulse width (ms),3
http://orkg.org/orkg/predicate/P37639,has Input,3
http://orkg.org/orkg/predicate/P41595,Sensitivity Radiologist,3
http://orkg.org/orkg/predicate/P37413,Yield,3
http://orkg.org/orkg/predicate/P37176,AG 4HG1,3
http://orkg.org/orkg/predicate/P35160,Ionic liquids,3
http://orkg.org/orkg/predicate/P3001,Feature extraction,3
http://orkg.org/orkg/predicate/P31,has contribution,3
http://orkg.org/orkg/predicate/P15193,Control model,3
http://orkg.org/orkg/predicate/P37182,AG U,3
http://orkg.org/orkg/predicate/P37145,Note,3
http://orkg.org/orkg/predicate/P41587,IS Electronic Health Record-based,3
http://orkg.org/orkg/predicate/P20004,data1 description,3
http://orkg.org/orkg/predicate/P41011,Average Permittivity (Ch-4),3
http://orkg.org/orkg/predicate/P2002,Stable,3
http://orkg.org/orkg/predicate/P35090,Human values or emotions,3
http://orkg.org/orkg/predicate/P41015,Avg. Dielectric constant,3
http://orkg.org/orkg/predicate/P23063,F1-score,3
http://orkg.org/orkg/predicate/P37278,Effect concentration,3
http://orkg.org/orkg/predicate/P41224,Dickite (nm),3
http://orkg.org/orkg/predicate/P37572,Lower range of non wheat flour,3
http://orkg.org/orkg/predicate/P35195,Type of natural additive,3
http://orkg.org/orkg/predicate/P41211,Iron-magnesium smectites (nm),3
http://orkg.org/orkg/predicate/P15657,Functional Data specification,3
http://orkg.org/orkg/predicate/P41724,Relationships,3
http://orkg.org/orkg/predicate/P37423,Principal producing species,3
http://orkg.org/orkg/predicate/P37030,Environmental dimension,3
http://orkg.org/orkg/predicate/P37384,System location,3
http://orkg.org/orkg/predicate/P37297,Particle diameter (average),3
http://orkg.org/orkg/predicate/P35109,has dependent variables,3
http://orkg.org/orkg/predicate/P41475,NH4 uptake (upper limit) (fall inter-monsoon),3
http://orkg.org/orkg/predicate/P37028,Exact reaction,3
http://orkg.org/orkg/predicate/P41486,NO3 uptake (lower limit) (spring inter-monsoon),3
http://orkg.org/orkg/predicate/P39065,Software development approach,3
http://orkg.org/orkg/predicate/P37568,conducted immunocytochemistry ,3
http://orkg.org/orkg/predicate/P43021,has self-management skills,3
http://orkg.org/orkg/predicate/P41098,Orthopyroxene-2 (cm-1),3
http://orkg.org/orkg/predicate/P15663,Disclosures,3
http://orkg.org/orkg/predicate/P7077,has objective,3
http://orkg.org/orkg/predicate/P37165,Rhizoctonia solani,3
http://orkg.org/orkg/predicate/P37369,Change in species richness due to warming (%),3
http://orkg.org/orkg/predicate/P41125,Pyroxene-3 (cm-1),3
http://orkg.org/orkg/predicate/P35159,Bioactive compound increase (%),3
http://orkg.org/orkg/predicate/P37290,evaluates,3
http://orkg.org/orkg/predicate/P18038,has Task,3
http://orkg.org/orkg/predicate/P15638,Consumer Welfare,3
http://orkg.org/orkg/predicate/P7045,Related video,3
http://orkg.org/orkg/predicate/P37573,Upper range of non wheat flour,3
http://orkg.org/orkg/predicate/P37013,Result and Conclusion,3
http://orkg.org/orkg/predicate/P41956,Volumetric primary production (lower limit),3
http://orkg.org/orkg/predicate/P37414,Isolation source,3
http://orkg.org/orkg/predicate/P37178,AG R,3
http://orkg.org/orkg/predicate/P5047,utilizes,3
http://orkg.org/orkg/predicate/P43073,Input indicator,3
http://orkg.org/orkg/predicate/P16000,has annotated data,3
http://orkg.org/orkg/predicate/P41596,Specificity Radiologist,3
http://orkg.org/orkg/predicate/P36082,Means of evaluation,3
http://orkg.org/orkg/predicate/P41088,Orthopyroxene-3 (cm-1),3
http://orkg.org/orkg/predicate/P36012,factors influencing bullying victimization,3
http://orkg.org/orkg/predicate/P41472,NO3 uptake (lower limit) (fall inter-monsoon),3
http://orkg.org/orkg/predicate/P41206,Business architecture,3
http://orkg.org/orkg/predicate/P37387,Levelized cost of energy,3
http://orkg.org/orkg/predicate/P37490,p-value of atherosclerotic lesion sizes,3
http://orkg.org/orkg/predicate/P37312,Identified Factors ,3
http://orkg.org/orkg/predicate/P41112,Quartz-2 (cm-1),3
http://orkg.org/orkg/predicate/P37170,AG 2.1,3
http://orkg.org/orkg/predicate/P18011,has hyperparameters,3
http://orkg.org/orkg/predicate/P37362,Nuclear reactor type,3
http://orkg.org/orkg/predicate/P27012,Has independent variable,3
http://orkg.org/orkg/predicate/P35001,Handles imbalanced sentences,3
http://orkg.org/orkg/predicate/P27047,API support,3
http://orkg.org/orkg/predicate/P18067,has measured entity,3
http://orkg.org/orkg/predicate/P15224,Undershoot [pu] Δf,3
http://orkg.org/orkg/predicate/P41561,Components of smart city governance,3
http://orkg.org/orkg/predicate/P35216,Subtask 2,3
http://orkg.org/orkg/predicate/P15360,Disadvantage,3
http://orkg.org/orkg/predicate/P36011,Potassium/Sodium Binding Energy difference,3
http://orkg.org/orkg/predicate/P44007,Extinction coefficient,3
http://orkg.org/orkg/predicate/P37010,Discussion,3
http://orkg.org/orkg/predicate/P37167,Binucleate Rhizoctonia,3
http://orkg.org/orkg/predicate/P37306,Econometric model,3
http://orkg.org/orkg/predicate/P43219,Average Synechococcus abundance,3
http://orkg.org/orkg/predicate/P37443,used Western blot,3
http://orkg.org/orkg/predicate/P1003,url,3
http://orkg.org/orkg/predicate/P41482,NH4 uptake (lower limit) (winter monsoon),3
http://orkg.org/orkg/predicate/P41401,Chlorite (nm),3
http://orkg.org/orkg/predicate/P41481,NO3 uptake (upper limit) (winter monsoon),3
http://orkg.org/orkg/predicate/P41473,NO3 uptake (upper limit) (fall inter-monsoon),3
http://orkg.org/orkg/predicate/P35120,scientific papers mentionned describing the ontology,3
http://orkg.org/orkg/predicate/P41488,NO3 uptake (upper limit) (spring inter-monsoon),3
http://orkg.org/orkg/predicate/P44009,Heat of ozone dissolution,3
http://orkg.org/orkg/predicate/P37348,Control conditions,3
http://orkg.org/orkg/predicate/P37519,Human Evaluation Aspects,3
http://orkg.org/orkg/predicate/P37466,median mHLA-DR expression in ICU patients at admission to ICU,3
http://orkg.org/orkg/predicate/P43229,Ground-state reduction potential,3
http://orkg.org/orkg/predicate/P41942,Integrated Synechococcus abundance (upper limit),3
http://orkg.org/orkg/predicate/P15215,Column2 ΔPtie,3
http://orkg.org/orkg/predicate/P37417,Carbon source concentration (% w/v),3
http://orkg.org/orkg/predicate/P35187,storage temperature,3
http://orkg.org/orkg/predicate/P37480,kit used for RNA extraction ,3
http://orkg.org/orkg/predicate/P41103,Pyroxene-1 (cm-1),3
http://orkg.org/orkg/predicate/P37412,Nitrogen source,3
http://orkg.org/orkg/predicate/P7,affiliation,3
http://orkg.org/orkg/predicate/P37576,conducted RNA sequencing,3
http://orkg.org/orkg/predicate/P37411,Carbon source,3
http://orkg.org/orkg/predicate/P41480,NO3 uptake (lower limit) (winter monsoon),3
http://orkg.org/orkg/predicate/P15235,FE / controlled for omitted variables by inclusion of fixed effects,3
http://orkg.org/orkg/predicate/P37001,Number of isolated compounds,3
http://orkg.org/orkg/predicate/P41062,High Calcium Pyroxene (LCP-nm),3
http://orkg.org/orkg/predicate/P37032,Economic Dimension,3
http://orkg.org/orkg/predicate/P37180,AG F,3
http://orkg.org/orkg/predicate/P18036,On evaluation dataset,3
http://orkg.org/orkg/predicate/P35162,Binary systems,3
http://orkg.org/orkg/predicate/P41474,NH4 uptake (lower limit) (fall inter-monsoon),3
http://orkg.org/orkg/predicate/P41212,Iron-rich nontronite (nm),3
http://orkg.org/orkg/predicate/P43221,Average abundance unit,3
http://orkg.org/orkg/predicate/P35163, Coefficient of performance COP,3
http://orkg.org/orkg/predicate/P37402,Paricle size of nanoparicles,3
http://orkg.org/orkg/predicate/P37489,atherosclerosis incidence,3
http://orkg.org/orkg/predicate/P37481,genes detected by qPCR ,3
http://orkg.org/orkg/predicate/P41350,Limestone (nm),3
http://orkg.org/orkg/predicate/P37570, concentration of ethanol exposure ,3
http://orkg.org/orkg/predicate/P37031,Social Dimension,3
http://orkg.org/orkg/predicate/P37442,estimated ROS intracellular level ,3
http://orkg.org/orkg/predicate/P41954,Depth integrated primary production (upper limit),3
http://orkg.org/orkg/predicate/P41955,Depth integrated primary production unit,3
http://orkg.org/orkg/predicate/P20018,Research Questions,3
http://orkg.org/orkg/predicate/P37550,western blot n value  ,3
http://orkg.org/orkg/predicate/P37441,qPCR statistical analysis ,3
http://orkg.org/orkg/predicate/P37179,AG K,3
http://orkg.org/orkg/predicate/P37571,non wheat flour,3
http://orkg.org/orkg/predicate/P43218,Average Prochlorococcus abundance,3
http://orkg.org/orkg/predicate/P37452,Contributation-2,3
http://orkg.org/orkg/predicate/P41395,Buddingtonite (nm),3
http://orkg.org/orkg/predicate/P35104,has answer to research question,3
http://orkg.org/orkg/predicate/P35183,Published,3
http://orkg.org/orkg/predicate/P37483,qPCR n value ,3
http://orkg.org/orkg/predicate/P37175,AG 3-PT,3
http://orkg.org/orkg/predicate/P41483,NH4 uptake (upper limit) (winter monsoon),3
http://orkg.org/orkg/predicate/P41097,Orthopyroxene-1 (cm-1),3
http://orkg.org/orkg/predicate/P37454,Curve fitting,3
http://orkg.org/orkg/predicate/P35103,has results,3
http://orkg.org/orkg/predicate/P41945,Integrated abundance unit,3
http://orkg.org/orkg/predicate/P37479,used qPCR,3
http://orkg.org/orkg/predicate/P36079,Best Accuracy,3
http://orkg.org/orkg/predicate/P37465,median mHLA-DR expression in ICU patients at day 5,3
http://orkg.org/orkg/predicate/P15236,IV / instrumental variable approach,3
http://orkg.org/orkg/predicate/P37422,Nitrogen source concentration (% w/v),3
http://orkg.org/orkg/predicate/P37172,AG 5,3
http://orkg.org/orkg/predicate/P37356,neutron spectrum,3
http://orkg.org/orkg/predicate/P15359,Advantage,3
http://orkg.org/orkg/predicate/P7113,has quality,2
http://orkg.org/orkg/predicate/P41912,Robustness analysis,2
http://orkg.org/orkg/predicate/P43056,Limit of the system,2
http://orkg.org/orkg/predicate/P41689,Clinohumite,2
http://orkg.org/orkg/predicate/P35105,has hypotheses,2
http://orkg.org/orkg/predicate/P18091,Compares,2
http://orkg.org/orkg/predicate/P37014,Implication,2
http://orkg.org/orkg/predicate/P37552,proteins detected by western blot ,2
http://orkg.org/orkg/predicate/P39083,Counterion,2
http://orkg.org/orkg/predicate/P41687,Si-O-Si bending,2
http://orkg.org/orkg/predicate/P18008,Has demo,2
http://orkg.org/orkg/predicate/P41487,NO3 uptake (lower limit) (summer monsoon),2
http://orkg.org/orkg/predicate/P24010,Uses metric,2
http://orkg.org/orkg/predicate/P35205,Time frame,2
http://orkg.org/orkg/predicate/P16027,data collection tool,2
http://orkg.org/orkg/predicate/P37335,Impact Factor,2
http://orkg.org/orkg/predicate/P41641,muo ontology,2
http://orkg.org/orkg/predicate/P7073,uses tool,2
http://orkg.org/orkg/predicate/P41108,Clinopyroxene (augite)-1 (cm-1),2
http://orkg.org/orkg/predicate/P41943,Integrated Picoeukaryotes abundance (lower limit),2
http://orkg.org/orkg/predicate/P40012,"Pyroxene position (nm, Mid-Infrared Lunar Samples)",2
http://orkg.org/orkg/predicate/P35202,Dietary pattern derivation methods,2
http://orkg.org/orkg/predicate/P37292,Data Dimensionality Reduction Technique,2
http://orkg.org/orkg/predicate/P27050,Journals,2
http://orkg.org/orkg/predicate/P41209,Ferric/hydroxides (nm),2
http://orkg.org/orkg/predicate/P37005,plant material,2
http://orkg.org/orkg/predicate/P18073,Test group size,2
http://orkg.org/orkg/predicate/P36046,Participating systems,2
http://orkg.org/orkg/predicate/P36001,Has features,2
http://orkg.org/orkg/predicate/P37161,Process,2
http://orkg.org/orkg/predicate/P15367,Non-repudiation Technique,2
http://orkg.org/orkg/predicate/P41213,Magnesium-rich saponite (nm),2
