researchproblem,researchproblemLabel,paperCount
http://orkg.org/orkg/resource/R50536,Schädigung durch maximale Konzentration von Xylol am Arbeitsplatz,1
http://orkg.org/orkg/resource/R70011,Binding affinity to SARS coronavirus 3CL-protease,1
http://orkg.org/orkg/resource/R8526,creating Calcium phosphate submicrofibres through the electrospinning route,1
http://orkg.org/orkg/resource/R108698,Genetically modified organims and food security,1
http://orkg.org/orkg/resource/R114019,Search for the effective solution for federated query processing on virtually integrated Linked Data sources,1
http://orkg.org/orkg/resource/R8530,Investigating lower and upper bounds for the modified Bessel function ratio,1
http://orkg.org/orkg/resource/R75091,state-of-the-art approaches and a variety of applications,1
http://orkg.org/orkg/resource/R49473,Retinal Blood Vessel Segmentation,1
http://orkg.org/orkg/resource/R138515,Deatiled mineraogical analysis of lunar soils using Laser Raman spectroscopy,1
http://orkg.org/orkg/resource/R3062,Sorting arrays,1
http://orkg.org/orkg/resource/R77148,"Limited to rules, complicated in calculation and needs lots of rules, good in dealing non-linear relationships of inputs and output",1
http://orkg.org/orkg/resource/R109984,Heavy metal pollution of soil and water resources,1
http://orkg.org/orkg/resource/R114065,On-demand Source Selection SPARQL,1
http://orkg.org/orkg/resource/R50260,How to the two multi-level modeling approaches MLT* and DeepTelos relate to each other?,1
http://orkg.org/orkg/resource/R114076,decreasing the number of intermediate results,1
http://orkg.org/orkg/resource/R70909,Keyword extractor,1
http://orkg.org/orkg/resource/R38551,Depth Estimation,1
http://orkg.org/orkg/resource/R138504,Raman and Infrared spectroscopic analysis of Apollo returned samples,1
http://orkg.org/orkg/resource/R8492,Documenting the carbon isotope excursion (CIE) in marine and terrestrial environments,1
http://orkg.org/orkg/resource/R140127,to relate the infrastructure of smart cities to their operational functioning and planning,1
http://orkg.org/orkg/resource/R51077,Determination of a measurement procedure for citric acid in workplace air,1
http://orkg.org/orkg/resource/R57560,Neubewertung des MAK-Wertes für N-Methyl-2-pyrrolidon,1
http://orkg.org/orkg/resource/R58134,Neubewertung des MAK-Wertes für Dimethoxymethan,1
http://orkg.org/orkg/resource/R141112,Food security measurement,1
http://orkg.org/orkg/resource/R75008,Patteren recognition models,1
http://orkg.org/orkg/resource/R74502,Knowledge base visualisation to non-experts,1
http://orkg.org/orkg/resource/R76765,virtual knowledge graph (VKG) paradigm for data integration,1
http://orkg.org/orkg/resource/R74000,Multimedia indexing,1
http://orkg.org/orkg/resource/R70467,HTML Attributes,1
http://orkg.org/orkg/resource/R5200,Human-Computer-Interaction,1
http://orkg.org/orkg/resource/R137162,Integrated visible near infrared and Fourier Transform Infrared spectral analysis of carbonaceous chondrite for asteroidal aqueous alteration,1
http://orkg.org/orkg/resource/R138098,Subsurface geology of Mare Imbrium on Moon using Chang'E-3 lunar penetrating radar,1
http://orkg.org/orkg/resource/R109545,A Markovian Model for the Analysis of Age of Information in IoT Networks,1
http://orkg.org/orkg/resource/R70469,rdf editor,1
http://orkg.org/orkg/resource/R38532,knowledge graph population,1
http://orkg.org/orkg/resource/R50322,Maximale Konzentration von Vinylacetat am Arbeitsplatz,1
http://orkg.org/orkg/resource/R147293,Compositional mapping of Mare Tranquillitatis using Moon Mineralogy Mapper Data,1
http://orkg.org/orkg/resource/R51200,Reevaluation of the MAK value for Polytetrafluoroethene,1
http://orkg.org/orkg/resource/R50683,Design and evaluation of a viable infrastructure for e-lectures for SME,1
http://orkg.org/orkg/resource/R110727,Provides an overview of water conflicts in middle eastern countries and also reviews water-energy-land frameworks and their role in transboundary cooperation,1
http://orkg.org/orkg/resource/R8558,enhancing incomplete answers in SPARQL queries ,1
http://orkg.org/orkg/resource/R67689,"Evaluation of thiodiethylene bis[3-(3,5-di-tert-butyl-4-hydroxyphenyl)propionate] to derive a maximum concentration at the workplace (MAK value)",1
http://orkg.org/orkg/resource/R8438,Measurements taken by NASA's Cassini spacecraft,1
http://orkg.org/orkg/resource/R57555,Neubewertung aller toxikologischen Werte für Ethylamine,1
http://orkg.org/orkg/resource/R74595,Quorum sensing,1
http://orkg.org/orkg/resource/R113066,"Create a playground to parse, validate, convert, and visualize RDF with ShEx and SHACL",1
http://orkg.org/orkg/resource/R68705,Reevaluation of tetrachlorethylene in blood to characterize the internal exposure at the workplace,1
http://orkg.org/orkg/resource/R53333,"Testing the Darwin's naturalisation hypothesis in invasion biology
",1
http://orkg.org/orkg/resource/R53104,Reevaluation of the MAK value for 1-Ethoxy-2-propyl acetate,1
http://orkg.org/orkg/resource/R69316,"Neubewertung des MAK-Wertes und der fruchtschädigenden Wirkung von Petroleumsulfonante, Calciumsalze",1
http://orkg.org/orkg/resource/R8848,comparison of staining effect of PB on different structures,1
http://orkg.org/orkg/resource/R111398,saliva antigen test sensitivity,1
http://orkg.org/orkg/resource/R46426,answering Cloze - style queries with respect to a document,1
http://orkg.org/orkg/resource/R67749,Neubewertung des MAK-Wertes für 1-Butanthiol,1
http://orkg.org/orkg/resource/R108899,effective Production - Maintenance collaboration ,1
http://orkg.org/orkg/resource/R48041,small-molecule inhibitor of the SARS virus,1
http://orkg.org/orkg/resource/R147662,Identifying and categorizing mentions of concepts,1
http://orkg.org/orkg/resource/R2102,Remyelination,1
http://orkg.org/orkg/resource/R140619,Cross-Lingual Lexical Substitution,1
http://orkg.org/orkg/resource/R69692,Reevaluation of  the maximum concentration at the workplace (MAK value) of 1‑butanethiol,1
http://orkg.org/orkg/resource/R76282,semantic interoperability in healthcare domain,1
http://orkg.org/orkg/resource/R53381,"Testing the Darwin's naturalisation hypothesis in invasion biology
",1
http://orkg.org/orkg/resource/R53316,"Testing the Darwin's naturalisation hypothesis in invasion biology
",1
http://orkg.org/orkg/resource/R110322,What user personas can help in the design of academic library spaces?,1
http://orkg.org/orkg/resource/R53456,"How can we utilize our understanding of the Earth system (physics of natural phenomenon) to coordinate observations and models to target specific domains (such as climate, natural resource, environment, agriculture, security) for timely data?",1
http://orkg.org/orkg/resource/R69688,Reevaluation of all toxilogical endpoints of benzotriazole,1
http://orkg.org/orkg/resource/R107660,Keyword Search,1
http://orkg.org/orkg/resource/R8039,experiment design,1
http://orkg.org/orkg/resource/R53260,"Testing the Darwin's naturalisation hypothesis in invasion biology
",1
http://orkg.org/orkg/resource/R8572,duplicate question detection in online cQA forums,1
http://orkg.org/orkg/resource/R68977,Neubewertung aller toxikologischen Werte für Chlorthalonil,1
http://orkg.org/orkg/resource/R124564,Chunking,1
http://orkg.org/orkg/resource/R38835,unknown viral agent found in worker of Wuhan sea food market is SARS-CoV-2,1
http://orkg.org/orkg/resource/R69338,Ableitung eines BAT-Wertes für Benzol und Neubewertung der Expositionsäquivalente für krebserzeugende Stoffe (EKA),1
http://orkg.org/orkg/resource/R109414,Localization of epileptic activity and brain stimation,1
http://orkg.org/orkg/resource/R8439,Measurements taken by Cassini–Huygens,1
http://orkg.org/orkg/resource/R68747,Beschreibung einer Air Monitoring Methode zur Bestimmung von metallhaltigen Staubinhaltsstoffen,1
http://orkg.org/orkg/resource/R114168,Active Learning,1
http://orkg.org/orkg/resource/R146200,Relationship between hospital use of automated surveillance technology  and implementation of evidence-based infection control practices,1
http://orkg.org/orkg/resource/R76283,Semantic Web technologies to integrate the health data and home environment data,1
http://orkg.org/orkg/resource/R69985,Inhibition of SARS coronavirus recombinant 3CL-PRO,1
http://orkg.org/orkg/resource/R10022,Big Data ,1
http://orkg.org/orkg/resource/R110333,Transformation of libraries,1
http://orkg.org/orkg/resource/R4342,determining required skills for library and information professionals,1
http://orkg.org/orkg/resource/R109061,Linked Data Integration,1
http://orkg.org/orkg/resource/R53303,"Testing the Darwin's naturalisation hypothesis in invasion biology
",1
http://orkg.org/orkg/resource/R144228,Application of artificial neural networks for the soil moisture retrieval,1
http://orkg.org/orkg/resource/R109587,Biological nitrogen fixation assessment during blooming period in the Arabian Sea,1
http://orkg.org/orkg/resource/R4519,"Finding Information System knowledge, skills, competencies which are required by the Australian employers",1
http://orkg.org/orkg/resource/R141013,Detecting Clarification Requirements,1
http://orkg.org/orkg/resource/R136271,labour market skills,1
http://orkg.org/orkg/resource/R70694,interdisciplinary research environment,1
http://orkg.org/orkg/resource/R6945,Temporal characteristics of nucleation events,1
http://orkg.org/orkg/resource/R8378,Train marshalling problem,1
http://orkg.org/orkg/resource/R108279,Clustering Twitter spam from fraudulent accounts,1
http://orkg.org/orkg/resource/R12026,Mixed model workplace assembly line balancing problem (MMWALBP),1
http://orkg.org/orkg/resource/R44571,Information needs of humanitarian decision makers are inadequately addressed by existing information systems.,1
http://orkg.org/orkg/resource/R109426,"Find out the effect of stimulation type, head modeling, and combined EEG and MEG on the source reconstruction of the somatosensory P20/N20 component",1
http://orkg.org/orkg/resource/R77142,bibliographical database,1
http://orkg.org/orkg/resource/R67745,Neubewertung der krebserzeugenden Wirkung für Bitumen,1
http://orkg.org/orkg/resource/R53359,"Testing the Darwin's naturalisation hypothesis in invasion biology
",1
http://orkg.org/orkg/resource/R69466,"Entwicklung einer Methode für die Probenahme und Analyse von Stoffen und Stoffgemischen,  die gleichzeitig als Dampf und Partikel in der Luft am Arbeitsplatz vorkommen können",1
http://orkg.org/orkg/resource/R136280,goals,1
http://orkg.org/orkg/resource/R143974,Advantage of integrated spectral analysis for Actinolite mineral,1
http://orkg.org/orkg/resource/R109218,Alteration mapping in metallogenic provinces using remote sensing techniques,1
http://orkg.org/orkg/resource/R140689,"Integration of hyperspectral and multispectral thermal imagery for geological mapping at Cuprite, Nevada",1
http://orkg.org/orkg/resource/R53297,"Testing the Darwin's naturalisation hypothesis in invasion biology
",1
http://orkg.org/orkg/resource/R140058,"The research draws on Mouffe’s concept of agonistic relations to explore the diversifying ideals, rhetoric, and practices of hackathon organization.",1
http://orkg.org/orkg/resource/R8063,CMIP5,1
http://orkg.org/orkg/resource/R76668,Balancing two-sided disassembly line,1
http://orkg.org/orkg/resource/R53006,Reevaluation of the MAK value for white mineral oil,1
http://orkg.org/orkg/resource/R56059,Convection Parameterisation Development,1
http://orkg.org/orkg/resource/R53453,How can we adopt machine learning and/or artificial intelligence to analyze the data for Earth science and applications?,1
http://orkg.org/orkg/resource/R138345,Geological and spectroscopic analysis of lunar far-side mantle-derived minerals,1
http://orkg.org/orkg/resource/R138094,Sub-surface geology and regolith stratigraphy of Moon using lunar penetrating radar,1
http://orkg.org/orkg/resource/R146970,Rule-based controller,1
http://orkg.org/orkg/resource/R110599,Lack of multi-sectoral and cross-country perspectives in sustainable development pathway analysis,1
http://orkg.org/orkg/resource/R53144,Reevaluation of the Pregnancy Risk Group for tert‐butyl alcohol,1
http://orkg.org/orkg/resource/R51157,"Reevaluation of the BAT value for N,N-dimethylacetamide",1
http://orkg.org/orkg/resource/R111071,What is total value of forest ecosystem services in China?,1
http://orkg.org/orkg/resource/R144049,Urban avoiders,1
http://orkg.org/orkg/resource/R46491,Learning-based NERC system,1
http://orkg.org/orkg/resource/R69476,Verification of a biomonitoring method for the determination of methyl-tert-butyl ether in blood and urine,1
http://orkg.org/orkg/resource/R109383,How to Prepare for Emerging Cyber Threats,1
http://orkg.org/orkg/resource/R51147,Reevaluation of the MAK value for Polyethylene glycols (PEGs),1
http://orkg.org/orkg/resource/R69053,Neubewertung des MAK-Wertes für iso-Propylbenzol,1
http://orkg.org/orkg/resource/R140833,L2 Writing Assistant,1
http://orkg.org/orkg/resource/R151124,robot self localization,1
http://orkg.org/orkg/resource/R68799,Alkalipersulfate,1
http://orkg.org/orkg/resource/R54006,Testing the Darwin's naturalisation hypothesis in invasion biology,1
http://orkg.org/orkg/resource/R53149,Reevaluation of the MAK value for benzoic acid,1
http://orkg.org/orkg/resource/R146858,salient entity identification,1
http://orkg.org/orkg/resource/R9391,comparison of staining effect of potassium permanganate section stain on different features of human hair,1
http://orkg.org/orkg/resource/R9402,comparison of staining effect of silver nitrate section stain on different features of human hair,1
